particle_id,in-halo,den_contrast for 12.4,den_contrast for 13.0,den_contrast for 13.6
3537531,1,-0.05134859191252714,-0.04533423405606239,-0.03901956463232607
11386222,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
4311152,0,-0.05085426178442852,-0.04577706744994234,-0.039031651220284076
12510962,0,-0.05240103670138213,-0.04577706744994234,-0.039031651220284076
3982334,1,-0.053150504960112234,-0.04623373938738119,-0.039031651220284076
8473072,0,-0.046453129031034934,-0.04504362464132862,-0.038802006049081385
3077237,1,-0.037268156328300286,-0.03685120685454854,-0.03631216892972559
9103988,1,-0.050662908186454886,-0.04594312997264741,-0.039031651220284076
13806847,1,-0.05217779083707952,-0.04617838521314613,-0.039031651220284076
5802750,0,-0.026648031640763493,-0.03047163827396474,-0.031791785033419374
2298803,0,-0.05297509749530303,-0.046219900843822395,-0.039031651220284076
7383258,0,-0.03165511745440695,-0.03296257611453979,-0.031489620334468456
6151036,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
8001941,0,-0.03608814247412951,-0.036519081809138494,-0.03474091249518066
14375981,1,-0.014337616837792753,-0.030264060120583504,-0.033979457453824254
11499829,1,-0.047521519953054356,-0.0440472495050986,-0.03882617922499739
10385936,1,-0.053118612693783256,-0.04616454666958734,-0.039031651220284076
14214456,1,-0.05364483508821075,-0.04603999977755864,-0.039031651220284076
11948784,1,-0.05374051188719757,-0.04623373938738119,-0.039031651220284076
8534077,0,-0.04814341914646866,-0.04443472872474359,-0.039031651220284076
5573891,0,-0.05291131296264519,-0.04623373938738119,-0.039031651220284076
13040864,0,-0.05313455882694769,-0.0459569685162061,-0.039007478044367966
8251240,0,-0.0464850212973638,-0.04379815572104109,-0.039031651220284076
8812496,0,-0.030331588401755948,-0.02566966365907851,-0.02155444503296127
6132808,1,-0.0522096831034085,-0.045901614341971146,-0.03899539145640996
6994159,0,-0.034637044356162716,-0.03787525907789604,-0.03666267998050863
9505478,1,-0.02018984770915302,-0.032575096894894795,-0.03507933695800569
9114213,1,-0.05377240415352654,-0.04623373938738119,-0.039031651220284076
7005354,1,-0.05193859883961248,-0.04591545288552983,-0.03899539145640996
6101827,1,-0.03640706513741893,-0.03946669158715229,-0.03737578867003292
14563780,0,-0.03600841180830713,-0.03736323296622234,-0.03596165787894245
7298266,0,-0.04949884046544865,-0.0449467548364174,-0.03889869875274562
6858859,0,-0.04760125061887674,-0.04281561912836986,-0.03770212654489995
5098395,0,-0.05340564309074371,-0.04623373938738119,-0.039031651220284076
11137647,0,-0.05190670657328361,-0.045901614341971146,-0.038947045104577846
9028403,1,-0.0489088335383632,-0.0455833278401199,-0.039031651220284076
10906995,0,-0.05362888895504632,-0.04623373938738119,-0.039031651220284076
12665513,1,-0.0531823972264411,-0.04623373938738119,-0.039031651220284076
12695477,1,-0.038368439516648686,-0.04318925980445607,-0.038922871928661736
9378523,0,-0.047760711950521395,-0.04464230687812483,-0.03829436935484378
13683978,1,-0.05404348841732256,-0.04623373938738119,-0.039031651220284076
6210508,1,-0.05085426178442852,-0.04586009871129488,-0.039031651220284076
12664082,1,-0.05359699668871734,-0.04623373938738119,-0.039031651220284076
5302788,1,-0.04091982082296387,-0.04386734843883484,-0.038922871928661736
3521386,1,-0.05224157536973747,-0.04623373938738119,-0.039031651220284076
10302688,0,-0.0505353391211392,-0.04534807259962108,-0.038922871928661736
10296187,1,-0.02719020016835542,-0.026707554425984582,-0.02525294094812096
12104313,0,-0.05313455882694769,-0.046206062300263605,-0.039031651220284076
13186602,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
3544995,1,-0.047122866623942654,-0.04574939036282486,-0.039031651220284076
11897826,1,-0.04139820481789796,-0.04313390563022112,-0.038451494998298245
13982750,0,-0.03291486197440001,-0.03860870188650976,-0.037919685128144635
4242407,1,-0.050678854319619424,-0.04556948929656111,-0.03870531334541705
9229115,1,-0.05380429641985552,-0.04623373938738119,-0.039031651220284076
5546596,1,-0.05313455882694769,-0.046095353951793594,-0.039031651220284076
10520362,1,-0.04150982775004921,-0.04356290048054238,-0.03862070722971082
7976439,1,-0.04194037334548989,-0.03878860295277352,-0.03553862730041118
14582522,0,-0.036311388338432116,-0.037100300638606046,-0.035091423545963694
7255262,0,-0.04498608477990371,-0.042774103497693595,-0.038838265812955505
2302897,0,-0.05056723138746807,-0.04615070812602865,-0.039031651220284076
12497859,0,-0.04224334987561488,-0.04172237418722862,-0.036831892211921194
13974225,0,-0.040824144023977056,-0.03916224362885983,-0.03530898212920838
5847261,0,-0.027700476429618374,-0.030208705946348443,-0.03119954222347554
6392968,1,-0.0499612783272183,-0.04566635910147243,-0.039031651220284076
11590415,0,-0.04184469654650307,-0.03917608217241851,-0.03511559672187981
6215369,0,-0.045336899709522,-0.04116883244487855,-0.035562800476327185
14599737,1,-0.0489088335383632,-0.04476685377015364,-0.038753659697249164
9627973,0,-0.05324618175909905,-0.04603999977755864,-0.039031651220284076
5599865,0,-0.03667814940121495,-0.0377922278165435,-0.03568366635590764
14081423,1,-0.05264022869884917,-0.046095353951793594,-0.039031651220284076
4584531,0,-0.04646907516419937,-0.04443472872474359,-0.03887452557682962
10307196,1,-0.049769924729244554,-0.04476685377015364,-0.03901956463232607
12490788,0,-0.05389997321884234,-0.046219900843822395,-0.039031651220284076
7287549,1,-0.05032803939000102,-0.04475301522659485,-0.03871739993337505
9836906,0,-0.03634328060476098,-0.04165318146943488,-0.038088897359557096
3831541,1,-0.04709097435761368,-0.04552797366588483,-0.03898330486845196
12244937,0,-0.052305359902395314,-0.04554181220944363,-0.039031651220284076
6379024,1,-0.04372634025991054,-0.04312006708666232,-0.038669053581542934
10853852,0,-0.03447758302451805,-0.03744626422757477,-0.037121970322914116
2238038,0,-0.027939668427085416,-0.027607059757303487,-0.026787937618791776
12654067,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
9233549,0,-0.04913207940266581,-0.04462846833456614,-0.03897121828049385
7693016,0,-0.021353915430159475,-0.032879544853187254,-0.037532914313487376
6666144,0,-0.03348892276832091,-0.03754313403248599,-0.03654181410092828
10094620,1,-0.053724565754033136,-0.04617838521314613,-0.039031651220284076
4883498,0,-0.04194037334548989,-0.039051535280389814,-0.03608252375852279
6141905,1,-0.03777843258956335,-0.03557806084714354,-0.033979457453824254
2579534,1,-0.05321428949277007,-0.046123031038911175,-0.039031651220284076
9011833,0,-0.04414093972218679,-0.041667020012993564,-0.03773838630877406
7224719,0,-0.05394781161833574,-0.04623373938738119,-0.039031651220284076
11387405,1,-0.052098060171257246,-0.04623373938738119,-0.039031651220284076
8496093,0,-0.03859168538095129,-0.03718333189995858,-0.03710988373495611
13778031,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
5831561,1,-0.042339026674601696,-0.03948053013071108,-0.03571992611978175
2836228,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
12418091,0,-0.046708267161666414,-0.04352138484986611,-0.038693226757459044
4324421,1,-0.05386808095251336,-0.04623373938738119,-0.039031651220284076
12883088,1,-0.052943205228974055,-0.045624843470796164,-0.038777832873165274
11166459,0,-0.051922652706448046,-0.04565252055791364,-0.039031651220284076
5634451,1,-0.04803179621431741,-0.045500296578767356,-0.039031651220284076
11991350,0,-0.043917693857884174,-0.04165318146943488,-0.03588913835119422
11345140,0,-0.051221022847211355,-0.046206062300263605,-0.039031651220284076
3979996,1,-0.04546446877483779,-0.041777728361463574,-0.03772629972081595
11584090,1,-0.05380429641985552,-0.04623373938738119,-0.039031651220284076
12118641,1,-0.035003805418945544,-0.03393127416365223,-0.029821671196259184
8270929,1,-0.05307077429428985,-0.046219900843822395,-0.039031651220284076
12690589,0,-0.029470497210874594,-0.0272057419940997,-0.024624438374302903
11735973,0,-0.048111526880139796,-0.043687447372571075,-0.03810098394751521
7914203,1,-0.05383618868618439,-0.04619222375670492,-0.039031651220284076
9241930,1,-0.05117318444771794,-0.04548645803520868,-0.039031651220284076
6495185,1,-0.05327807402542792,-0.046206062300263605,-0.039031651220284076
7713747,0,-0.041637396815365005,-0.03898234256259607,-0.035586973652243295
9545397,0,-0.047728819684192424,-0.04396421824374606,-0.038922871928661736
7823946,0,-0.05380429641985552,-0.04623373938738119,-0.039031651220284076
12948116,0,-0.05123696898037579,-0.045707874732148594,-0.039031651220284076
3455720,1,-0.03873520057943152,-0.039231436346653575,-0.03491012472659312
13485579,0,-0.04697935142546243,-0.04385350989527616,-0.03816141688730533
10127881,0,-0.04917991780215922,-0.04421331202780356,-0.03868114016950094
4623759,0,-0.047872334882672646,-0.04552797366588483,-0.038922871928661736
13929118,0,-0.05224157536973747,-0.045611004927237374,-0.03868114016950094
6618492,1,-0.03946872270499708,-0.04179156690502237,-0.03812515712343121
13428597,0,-0.053676727354539724,-0.04623373938738119,-0.039031651220284076
12213047,1,-0.053262127892263485,-0.04623373938738119,-0.039031651220284076
13186369,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
2976196,0,-0.0427376800037134,-0.04069832196388113,-0.03640886163338983
2407060,1,-0.02790777616075655,-0.028437372370828433,-0.027573565836064188
12188217,1,-0.05249671350036895,-0.04606767686467612,-0.039031651220284076
5891970,0,-0.026376947376967476,-0.029585971486204735,-0.0328312315978107
4778547,1,-0.03894250031056959,-0.04414411931000982,-0.039007478044367966
9491646,1,-0.042594164805233176,-0.041583988751641134,-0.038137243711389324
12778102,1,-0.04278551840320681,-0.042677233692782375,-0.03770212654489995
10897210,1,-0.0522575215029019,-0.045002109010652346,-0.03790759854018653
4383382,1,-0.031033218260992642,-0.031938523891192186,-0.03213020949624452
13989869,1,-0.04552825330749563,-0.04537574968673866,-0.038947045104577846
11389122,0,-0.04581528370445608,-0.0451958486204749,-0.039007478044367966
11634116,0,-0.053501319889730524,-0.04594312997264741,-0.039031651220284076
11195103,0,-0.05324618175909905,-0.046219900843822395,-0.039031651220284076
6958064,0,-0.051508053244171806,-0.04606767686467612,-0.03901956463232607
6919198,1,-0.03841627791614209,-0.03887163421412605,-0.037279095966368574
9811193,0,-0.032611885444275124,-0.041044285552849856,-0.037424135021865035
3775453,1,-0.03178268651972264,-0.03281035213539351,-0.03469256614334854
11335240,1,-0.05267212096517815,-0.04602616123399984,-0.039031651220284076
11398017,1,-0.050264254857343184,-0.045292718425386125,-0.03871739993337505
10591138,1,-0.049945332194053754,-0.04563868201435485,-0.039031651220284076
8214881,1,-0.03914980004170776,-0.0404769052669411,-0.037339528906158805
12536318,0,-0.04428445492066701,-0.040463066723382304,-0.03633634210564159
2570161,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
14058342,1,-0.04194037334548989,-0.04324461397869113,-0.0388503524009135
14506739,0,-0.04579933757129165,-0.04403341096153991,-0.038644880405626816
12511911,1,-0.045305007443193025,-0.04504362464132862,-0.039031651220284076
4882997,1,-0.036391119004254395,-0.040864384486586094,-0.036058350582606785
9628246,0,-0.050551285254303635,-0.04508514027200489,-0.038922871928661736
12764601,0,-0.05130075351303374,-0.04563868201435485,-0.038838265812955505
7195572,1,-0.05305482816112542,-0.04613686958246986,-0.039031651220284076
4289298,0,-0.038256816584497436,-0.04129337933690736,-0.0385844474658367
6611567,1,-0.03857573924778686,-0.041556311664523546,-0.03795594489201875
13283969,1,-0.04642123676470596,-0.04303703582530989,-0.03782299242448029
4588051,1,-0.05251265963353338,-0.04623373938738119,-0.039031651220284076
10598714,1,-0.027445338298986897,-0.03427723775262106,-0.03516394307371193
13505323,0,-0.04756935835254777,-0.04378431717748241,-0.03773838630877406
3251103,0,-0.04651691356369278,-0.04444856726830239,-0.03897121828049385
14224037,0,-0.05161967617632306,-0.04502978609776982,-0.038499841350130466
11866654,1,-0.05346942762340155,-0.04617838521314613,-0.039031651220284076
9624507,0,-0.05324618175909905,-0.04619222375670492,-0.039031651220284076
2277948,1,-0.04034576002904297,-0.036698982875402256,-0.03579244564752999
9226211,1,-0.04764908901837015,-0.042677233692782375,-0.03764169360510972
14048420,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
9549597,1,-0.048191257545962075,-0.044974431923534876,-0.039031651220284076
12978321,1,-0.04761719675204117,-0.045389588230297345,-0.03895913169253585
12367693,1,-0.0497858708624091,-0.04464230687812483,-0.038560274289920586
6072676,0,-0.01594817628740421,-0.022154673595155855,-0.028310847701504483
11466978,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
14224200,1,-0.04203605014447671,-0.041957629427727336,-0.038947045104577846
8460265,0,-0.05310266656061882,-0.04605383832111743,-0.039031651220284076
8031197,1,-0.04431634718699599,-0.04372896300324735,-0.0385844474658367
7157825,0,-0.0535332121560595,-0.04623373938738119,-0.039031651220284076
4348888,0,-0.03744356379310949,-0.03481694095141223,-0.03389485133811802
10877518,1,-0.03132024865795309,-0.03153720612798851,-0.030836944584734394
7459866,0,-0.04595879890293631,-0.04379815572104109,-0.03898330486845196
5203945,0,-0.042482541873081925,-0.042497332626518614,-0.03804055100772498
13184190,0,-0.05358105055555291,-0.04623373938738119,-0.039031651220284076
2585224,0,-0.04858991087507388,-0.04543110386097361,-0.03898330486845196
9101922,0,-0.050838315651264086,-0.04613686958246986,-0.039031651220284076
4381320,0,-0.05190670657328361,-0.04576322890638366,-0.039031651220284076
6071820,1,-0.049881547661395916,-0.04509897881556368,-0.03881409263703939
6913365,1,-0.0529591513621386,-0.046219900843822395,-0.039031651220284076
8067998,1,-0.05134859191252714,-0.04556948929656111,-0.03881409263703939
5880986,1,-0.05404348841732256,-0.04623373938738119,-0.039031651220284076
9554325,0,-0.050790477251770674,-0.04613686958246986,-0.039031651220284076
10581607,0,-0.03388757609743272,-0.0361316025894935,-0.035091423545963694
5392905,0,-0.05397970388466461,-0.046095353951793594,-0.03898330486845196
10861066,0,-0.04659664422951516,-0.04426866620203863,-0.038451494998298245
9845264,1,-0.04753746608621879,-0.04406108804865739,-0.03874157310929116
6236919,1,-0.03486029022046532,-0.03502451910479347,-0.034475007560103854
6747444,0,-0.039867376034108885,-0.042275915929578585,-0.03814933029934733
5551714,1,-0.049387217533297285,-0.04360441611121865,-0.037750472896732064
10007728,0,-0.05149210711100737,-0.045071301728446096,-0.038777832873165274
7478740,1,-0.05299104362846747,-0.0459569685162061,-0.039031651220284076
10863341,0,-0.05402754228415802,-0.04623373938738119,-0.039031651220284076
5355042,1,-0.05388402708567779,-0.04623373938738119,-0.039031651220284076
2679562,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
2968560,0,-0.052337252168724285,-0.04623373938738119,-0.039031651220284076
9749720,1,-0.045017977046232574,-0.04329996815292608,-0.03827019617892767
9783081,1,-0.04386985545839077,-0.04173621273078731,-0.03818559006322144
2850151,1,-0.04302471040067385,-0.04083670739946862,-0.0358528785873201
7407761,0,-0.053963757751500176,-0.04623373938738119,-0.039031651220284076
3222241,0,-0.05024830872417875,-0.043908864069511104,-0.03820976323913755
5919557,0,-0.052480767367204514,-0.04616454666958734,-0.039031651220284076
11144316,0,-0.0489088335383632,-0.04551413512232615,-0.039031651220284076
2532692,1,-0.018946049322324403,-0.02662452316463226,-0.027247227961197155
3001019,1,-0.04768098128469901,-0.0449329162928586,-0.03898330486845196
5346687,1,-0.05303888202796087,-0.046206062300263605,-0.039031651220284076
9294963,1,-0.021848245558257994,-0.027274934711893444,-0.03202143020462217
12376358,1,-0.035227051283248156,-0.041279540793348564,-0.03848775476217236
8972861,0,-0.009984322483892472,-0.017311183349593248,-0.024999122601002052
14636779,1,-0.053676727354539724,-0.04591545288552983,-0.039031651220284076
12809481,0,-0.016601967747147492,-0.02402287697558709,-0.02895143686328054
2710520,0,-0.05307077429428985,-0.046206062300263605,-0.039031651220284076
8270922,0,-0.052448875100875536,-0.04615070812602865,-0.039031651220284076
3455491,1,-0.0341905526275576,-0.04116883244487855,-0.0383185425307599
8995926,0,-0.04795206554849503,-0.04424098911492115,-0.03889869875274562
5912242,0,-0.04949884046544865,-0.045804744537059926,-0.03901956463232607
2732789,0,-0.04007467576524695,-0.039148405085301034,-0.036360515281557704
14226197,1,-0.035577866212866446,-0.03592402443611226,-0.032069776556454294
3978583,0,-0.0522575215029019,-0.04592929142908862,-0.039031651220284076
11058172,0,-0.05236914443505315,-0.04556948929656111,-0.03878991946112328
5544755,1,-0.028465890821512907,-0.033751373097388467,-0.0330850499449295
13536425,1,-0.053995650017829154,-0.04623373938738119,-0.039031651220284076
4248363,1,-0.050232362591014205,-0.04543110386097361,-0.03887452557682962
3093518,1,-0.05402754228415802,-0.04623373938738119,-0.039031651220284076
9534098,0,-0.03309026943920921,-0.04087822303014478,-0.037617520429193606
5821255,0,-0.04334363306396328,-0.041058124096408535,-0.038028464419766976
14068968,1,-0.05305482816112542,-0.04619222375670492,-0.039031651220284076
9312801,1,-0.047665035151534585,-0.046109192495352384,-0.039031651220284076
12160179,0,-0.03907006937588538,-0.037598488206721056,-0.03590122493915233
14592711,1,-0.04672421329483085,-0.042995520194633624,-0.03785925218835441
6689818,1,-0.05123696898037579,-0.04559716638367858,-0.039031651220284076
3459158,0,-0.02983725827365732,-0.033986628337887285,-0.03269827913027224
7255384,0,-0.05050344685481022,-0.04616454666958734,-0.03901956463232607
13413188,1,-0.04911613326950138,-0.044407051637626115,-0.03901956463232607
12385466,1,-0.05131669964619817,-0.0454449424045324,-0.03901956463232607
5904577,0,-0.03285107744174216,-0.03563341502137849,-0.03752082772552937
5342743,1,-0.05267212096517815,-0.046095353951793594,-0.039031651220284076
2773728,1,-0.046150152500909945,-0.04421331202780356,-0.03812515712343121
10549519,1,-0.05087020791759306,-0.045209687164033584,-0.03876574628520727
12180741,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
7677929,1,-0.053931865485171204,-0.04623373938738119,-0.039031651220284076
4535709,0,-0.04461932371712087,-0.04378431717748241,-0.039007478044367966
11732613,0,-0.04745773542039652,-0.043286129609367396,-0.037508741137571265
3748549,0,-0.02498963379165852,-0.02825747130456467,-0.031936824088915836
3626361,1,-0.05380429641985552,-0.04623373938738119,-0.039031651220284076
14019615,1,-0.04592690663660733,-0.04342451504495489,-0.0385965340537947
7815741,0,-0.05117318444771794,-0.045887775798412356,-0.039031651220284076
8169072,0,-0.04359877119459475,-0.043659770285453606,-0.039007478044367966
9098172,0,-0.05380429641985552,-0.04623373938738119,-0.039031651220284076
13813008,0,-0.04249848800624636,-0.041971467971286126,-0.03765378019306772
12478673,0,-0.0520821140380927,-0.04616454666958734,-0.03882617922499739
7547033,0,-0.04115901282043092,-0.04020013439576612,-0.037121970322914116
5306467,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
4269302,0,-0.05401159615099359,-0.04623373938738119,-0.039031651220284076
10361943,0,-0.0524329289677111,-0.0459569685162061,-0.039007478044367966
12425666,1,-0.04962640953076433,-0.04393654115662858,-0.03793177171610264
3728635,0,-0.05405943455048699,-0.04623373938738119,-0.039031651220284076
3806869,1,-0.05048750072164579,-0.04623373938738119,-0.039031651220284076
6496835,0,-0.053230235625934506,-0.04617838521314613,-0.039031651220284076
4110099,1,-0.04225929600877931,-0.040380035462029874,-0.03598583105485856
7813956,1,-0.05319834335960564,-0.046219900843822395,-0.039031651220284076
11875752,0,-0.05324618175909905,-0.04623373938738119,-0.039031651220284076
12945622,0,-0.03310621557237364,-0.028963237026060917,-0.026485772919840857
11641390,1,-0.047904227149001624,-0.04255268680075357,-0.03719448985066234
11410855,0,-0.053724565754033136,-0.046206062300263605,-0.039031651220284076
10608038,1,-0.02956617400986141,-0.033377732421302264,-0.03370146593078934
4596621,0,-0.05045560845531682,-0.04616454666958734,-0.039031651220284076
6149412,0,-0.05366078122137519,-0.04623373938738119,-0.03901956463232607
11442831,0,-0.046038529568758695,-0.045223525707592374,-0.039031651220284076
5989602,0,-0.043534986661936906,-0.042054499232638556,-0.037448308197781145
10701090,0,-0.03474866728831407,-0.03859486334295107,-0.03672311292029885
13452892,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
7751486,1,-0.04992938606088932,-0.045389588230297345,-0.03901956463232607
11568820,1,-0.02285285194761968,-0.027953023346272213,-0.03280705842189458
13432564,1,-0.05404348841732256,-0.04623373938738119,-0.039031651220284076
5538663,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
4317790,0,-0.046006637302429716,-0.04342451504495489,-0.03810098394751521
7772166,0,-0.05184292204062566,-0.04574939036282486,-0.038838265812955505
2921986,1,-0.04957857113127092,-0.045500296578767356,-0.039031651220284076
6124311,1,-0.02688722363823043,-0.03460936279803099,-0.03657807386480239
4840900,1,-0.053437535357072685,-0.04623373938738119,-0.039031651220284076
2291197,0,-0.023363128208882634,-0.028907882851825967,-0.029761238256469067
11463954,0,-0.05388402708567779,-0.04623373938738119,-0.039031651220284076
9263697,0,-0.046213937033567895,-0.04484988503150617,-0.039031651220284076
3561344,1,-0.05284752842998724,-0.046206062300263605,-0.039031651220284076
10351723,1,-0.029087790014927326,-0.03638069637355101,-0.03669893974438274
11459684,1,-0.05359699668871734,-0.04623373938738119,-0.039031651220284076
4072864,0,-0.025117202856974205,-0.033834404358741,-0.03781090583652229
5422063,1,-0.04898856420418558,-0.04320309834801486,-0.03691649832762743
12893615,1,-0.04032981389587843,-0.03799980596992484,-0.037557087489403486
10271322,0,-0.015150869629180589,-0.019774444103050928,-0.02241259277798202
6343896,0,-0.04457148531762746,-0.04090590011726236,-0.03561114682815941
8180256,1,-0.05222562923657293,-0.045887775798412356,-0.039031651220284076
13421558,0,-0.053995650017829154,-0.04623373938738119,-0.039031651220284076
7547014,0,-0.03744356379310949,-0.038138191405512334,-0.03662642021663451
3444111,0,-0.040361706162207404,-0.03849799353803985,-0.03483760519884489
9016892,1,-0.04498608477990371,-0.04450392144253734,-0.03882617922499739
11608868,0,-0.03975575310195753,-0.04240046282160739,-0.0385723608778787
5917092,0,-0.05010479352569852,-0.04382583280815857,-0.03779881924856418
3201382,0,-0.03537056648172838,-0.04129337933690736,-0.038802006049081385
11327195,1,-0.03364838409996568,-0.03394511270721102,-0.03245654737111144
5572415,0,-0.052337252168724285,-0.04623373938738119,-0.039031651220284076
13686607,0,-0.045161492244712796,-0.04130721788046604,-0.03827019617892767
4823864,1,-0.04913207940266581,-0.04471149959591857,-0.038838265812955505
9777799,0,-0.04733016635508072,-0.04487756211862365,-0.03888661216478762
12999259,0,-0.04390174772471974,-0.041058124096408535,-0.03725492279045257
7645896,1,-0.027365607633164514,-0.022334574661419613,-0.017735083238221344
11204275,1,-0.049833709261902503,-0.04545878094809109,-0.03901956463232607
11721678,1,-0.05289536682948065,-0.046219900843822395,-0.039031651220284076
2139382,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
4384063,0,-0.036072196340965076,-0.040269327113559863,-0.03799220465589286
4848991,1,-0.05377240415352654,-0.04623373938738119,-0.039031651220284076
3774907,1,-0.04780855035001481,-0.04569403618858991,-0.03899539145640996
13845443,1,-0.036694095534379384,-0.03582715463120104,-0.03387067816220191
11953296,0,-0.0492596484679816,-0.04483604648794738,-0.03870531334541705
12195439,0,-0.02170473035977766,-0.030942148754962272,-0.03549028094857896
8186929,1,-0.03871925444626709,-0.04007558750373731,-0.036481381161138055
10164036,0,-0.0486855876740607,-0.04461462979100735,-0.038862438988871505
12016072,1,-0.03841627791614209,-0.03674049850607852,-0.03263784619048201
12412023,1,-0.05405943455048699,-0.04623373938738119,-0.039031651220284076
13827283,0,-0.040313867762714,-0.04033851983135361,-0.03778673266060618
6084775,0,-0.03439785235869567,-0.03431875338329722,-0.033314695116132186
6077914,0,-0.042339026674601696,-0.04090590011726236,-0.03731535573024269
12143924,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
10571093,0,-0.02685533137190156,-0.022279220487184663,-0.021288540097884577
2401177,0,-0.04830288047811343,-0.04306471291242737,-0.038306455942801784
4556588,0,-0.05184292204062566,-0.046109192495352384,-0.039031651220284076
11150837,1,-0.04449175465180508,-0.043369160870719826,-0.037750472896732064
14345701,1,-0.050264254857343184,-0.04555565075300242,-0.03881409263703939
6420088,1,-0.0501845241915208,-0.045901614341971146,-0.039031651220284076
10308871,0,-0.030586726532387424,-0.03015335177211349,-0.029978796839713752
4545973,1,-0.053501319889730524,-0.04623373938738119,-0.039031651220284076
11470693,0,-0.05187481430695464,-0.04555565075300242,-0.039031651220284076
2455376,1,-0.049036402603678995,-0.04393654115662858,-0.0388503524009135
9235527,1,-0.05004100899304057,-0.04437937455050864,-0.0385965340537947
4310702,1,-0.05048750072164579,-0.04599848414688237,-0.039031651220284076
4137588,1,-0.053724565754033136,-0.04623373938738119,-0.039031651220284076
7740471,1,-0.04975397859608012,-0.045292718425386125,-0.039007478044367966
13071373,1,-0.030538888132894015,-0.03159256030222346,-0.03112702269572731
8487523,1,-0.04721854342292947,-0.04292632747683988,-0.03790759854018653
12474889,1,-0.04779260421685037,-0.0430231972817511,-0.037774646072648174
2227513,1,-0.05346942762340155,-0.04599848414688237,-0.039031651220284076
3270150,1,-0.03509948221793236,-0.03546735249867353,-0.03688023856375331
11061246,0,-0.040792251757648085,-0.04255268680075357,-0.03793177171610264
4160517,0,-0.05273590549783599,-0.04617838521314613,-0.039031651220284076
12702227,0,-0.04715475889027152,-0.045002109010652346,-0.03871739993337505
7382718,1,-0.03152754838909116,-0.03481694095141223,-0.035176029661670036
5193038,0,-0.030825918529854467,-0.030665377883787183,-0.029531593085266376
13841299,0,-0.02588261724886874,-0.03174478428136974,-0.03298835724126516
2977054,0,-0.0396122379034773,-0.038235061210423554,-0.036747286096214964
11318738,1,-0.04696340529229789,-0.043659770285453606,-0.03887452557682962
12991329,0,-0.04863774927456729,-0.04525120279470985,-0.03901956463232607
2536448,1,-0.021624999693955493,-0.02431348639032097,-0.027295574313029272
11752970,0,-0.022597713816988097,-0.02919849226655974,-0.03177969844546137
9100184,0,-0.05268806709834258,-0.04619222375670492,-0.039031651220284076
8753682,0,-0.04147793548372034,-0.04007558750373731,-0.03569575294386564
13735627,0,-0.052656174832013604,-0.046219900843822395,-0.039031651220284076
5038611,0,-0.03938899203917481,-0.03798596742636605,-0.03666267998050863
10296514,1,-0.04355093279510134,-0.04072599905099861,-0.03715823008678823
11084546,1,-0.04471500051610769,-0.04415795785356861,-0.03897121828049385
7533278,0,-0.050375877789494435,-0.04476685377015364,-0.038499841350130466
6383283,0,-0.05303888202796087,-0.046219900843822395,-0.039031651220284076
12412460,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
2841471,1,-0.053756458020362004,-0.04619222375670492,-0.039031651220284076
8451127,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
5464834,1,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
8796121,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
6333902,1,-0.03812924751918164,-0.04209601486331483,-0.03898330486845196
4130990,1,-0.03556192007970201,-0.038110514318394746,-0.03645720798522205
12764288,0,-0.05193859883961248,-0.045721713275707385,-0.039031651220284076
6354949,0,-0.05409132681681597,-0.04623373938738119,-0.039031651220284076
3210372,1,-0.052879420696316216,-0.046095353951793594,-0.039031651220284076
13072126,1,-0.03336135370300523,-0.032575096894894795,-0.033375128055922416
12982170,1,-0.04863774927456729,-0.04547261949164988,-0.03893495851661974
12634772,0,-0.04812747301330423,-0.04378431717748241,-0.03846358158625635
10165167,1,-0.04991343992772478,-0.04443472872474359,-0.038753659697249164
13945834,0,-0.054075380683651426,-0.04623373938738119,-0.039031651220284076
14355387,0,-0.0399152144336023,-0.04079519176879235,-0.03644512139726394
13326606,0,-0.04898856420418558,-0.04565252055791364,-0.039031651220284076
6510402,1,-0.05257644416619133,-0.046095353951793594,-0.039031651220284076
6621893,0,-0.05252860576669792,-0.04547261949164988,-0.03863279381766882
